,delay_in_seconds,luminosity,avg_temperature,avg_atm_pressure,avg_humidity,avg_wind_speed,avg_rain,total_estradas,Month,Day,Hour
2897,0,0,11.0,1015.0,89.0,0.0,0,5,4,20,6
2898,0,1,16.0,1022.0,61.0,0.0,0,5,3,25,15
2899,0,0,14.0,1021.0,68.0,2.0,0,5,11,20,0
2900,0,1,20.0,1018.0,64.0,1.0,0,5,6,10,7
2901,0,1,12.0,1007.0,91.0,4.0,0,0,1,23,13
2902,0,0,13.0,1014.0,91.0,2.0,0,0,12,23,1
2903,0,1,8.0,1013.0,92.0,4.0,2,0,1,22,10
2904,1494,1,17.0,1013.0,78.0,1.0,0,11,6,18,19
2905,0,0,13.0,1018.0,81.0,1.0,0,5,4,14,1
2906,0,0,8.0,1015.0,92.0,3.0,0,0,1,23,4
2907,0,1,15.0,1018.0,93.0,0.0,0,5,7,22,8
2908,0,1,29.0,1017.0,48.0,2.0,0,5,6,12,13
2909,0,1,27.0,1020.0,50.0,2.0,0,5,6,13,12
2910,0,0,11.0,1021.0,70.0,0.0,0,5,11,17,0
2911,8935,0,14.0,1020.0,62.0,1.0,0,26,11,15,18
2912,0,1,12.0,1021.0,76.0,2.0,0,5,11,20,8
2913,0,1,13.0,1016.0,92.0,2.0,0,0,1,31,12
2914,233,1,14.0,1024.0,61.0,1.0,0,0,12,14,14
2915,101,1,20.0,1019.0,48.0,0.0,0,6,3,30,19
2916,0,0,8.0,1024.0,94.0,1.0,0,5,12,12,3
2917,0,1,18.0,1018.0,45.0,0.0,0,0,3,6,15
2918,0,0,11.0,1015.0,90.0,2.0,0,0,1,24,17
2919,0,0,16.0,1018.0,92.0,0.0,0,5,9,17,2
2920,0,0,12.0,1020.0,94.0,4.0,0,5,5,4,23
2921,0,0,11.0,1020.0,68.0,2.0,0,5,11,14,6
2922,353,1,14.0,1019.0,88.0,4.0,0,7,4,8,10
2923,0,1,13.0,1018.0,66.0,1.0,0,0,3,4,11
2924,294,1,16.0,1022.0,50.0,1.0,0,5,11,17,15
2925,0,1,11.0,1015.0,89.0,4.0,0,0,1,30,14
2926,126,1,18.0,1021.0,55.0,0.0,0,6,6,8,9
2927,0,0,13.0,1020.0,67.0,3.0,0,5,3,30,6
2928,358,1,23.0,1011.0,70.0,4.0,0,8,9,13,14
2929,0,0,11.0,1010.0,91.0,1.0,0,5,4,21,22
2930,0,0,11.0,1024.0,94.0,0.0,0,5,12,10,0
2931,0,0,12.0,1020.0,87.0,1.0,0,5,5,4,0
2932,0,1,19.0,1018.0,54.0,1.0,0,8,11,9,12
2933,0,0,14.0,1019.0,79.0,0.0,0,5,5,5,22
2934,0,0,7.0,1026.0,67.0,2.0,0,5,12,17,2
2935,0,1,23.0,1019.0,25.0,4.0,0,5,10,10,13
2936,0,1,17.0,1019.0,54.0,0.0,0,5,10,10,8
2937,5651,2,17.0,1025.0,64.0,3.0,0,16,9,28,19
2938,157,1,20.0,1019.0,45.0,1.0,0,6,10,12,10
2939,196,1,15.0,1020.0,61.0,1.0,0,6,5,12,16
2940,9153,1,12.0,1014.0,93.0,3.0,0,20,11,2,9
2941,0,0,10.0,1024.0,61.0,2.0,0,2,12,15,5
2942,0,0,14.0,1022.0,93.0,1.0,0,5,10,5,1
2943,74,1,13.0,1016.0,61.0,0.0,0,6,5,1,19
2944,802,1,19.0,1024.0,63.0,1.0,0,7,7,8,9
2945,0,0,12.0,1014.0,92.0,2.0,0,0,12,22,6
2946,0,0,11.0,1011.0,92.0,0.0,0,0,2,3,5
2947,0,1,21.0,1022.0,52.0,1.0,0,5,9,19,13
2948,0,1,17.0,1019.0,49.0,2.0,0,5,5,3,11
2949,0,1,20.0,1015.0,39.0,0.0,0,5,4,7,15
2950,895,0,9.0,1026.0,68.0,2.0,0,5,12,18,23
2951,0,1,10.0,1022.0,49.0,2.0,0,0,3,20,10
2952,0,0,14.0,1019.0,91.0,0.0,0,5,7,7,3
2953,35,0,4.0,1024.0,87.0,4.0,0,0,1,19,1
2954,0,0,13.0,1020.0,70.0,2.0,0,5,11,20,4
2955,0,0,20.0,1021.0,51.0,3.0,0,5,9,20,20
2956,0,0,8.0,1024.0,67.0,2.0,0,2,12,19,5
2957,0,0,12.0,1023.0,67.0,2.0,0,5,11,17,21
2958,28,1,20.0,1021.0,49.0,5.0,0,6,3,30,14
2959,1224,1,16.0,1024.0,63.0,4.0,0,3,3,15,18
2960,0,0,13.0,1017.0,91.0,0.0,0,5,7,1,4
2961,0,1,16.0,1017.0,83.0,2.0,0,5,6,27,10
2962,889,1,25.0,1020.0,48.0,1.0,0,9,10,8,14
2963,0,0,18.0,1019.0,90.0,0.0,0,5,7,18,6
2964,0,0,8.0,1021.0,93.0,2.0,0,2,12,30,7
2965,4790,0,11.0,1025.0,94.0,1.0,0,11,12,6,17
2966,1783,1,18.0,1011.0,68.0,5.0,0,9,4,23,14
2967,0,1,16.0,1010.0,78.0,2.0,0,5,6,20,12
2968,277,0,10.0,1025.0,92.0,1.0,0,0,3,11,22
2969,389,1,15.0,1019.0,77.0,0.0,0,8,4,13,16
2970,0,0,13.0,1026.0,82.0,6.0,0,0,3,14,19
2971,997,1,17.0,1019.0,48.0,1.0,0,8,11,14,16
2972,215,1,17.0,1019.0,34.0,1.0,0,7,4,17,13
2973,0,1,27.0,1015.0,17.0,1.0,0,5,7,17,13
2974,0,2,11.0,1016.0,93.0,0.0,0,0,2,2,7
2975,0,0,10.0,1016.0,93.0,0.0,0,5,4,6,3
2976,5332,1,12.0,1019.0,89.0,0.0,0,14,4,19,8
2977,0,1,10.0,1020.0,93.0,2.0,0,2,12,1,15
2978,0,0,15.0,1002.0,93.0,0.0,0,5,10,30,3
2979,29,1,20.0,1020.0,46.0,1.0,0,5,6,7,10
2980,10371,1,24.0,1017.0,39.0,0.0,0,26,10,12,18
2981,0,1,13.0,1026.0,68.0,1.0,0,0,3,13,16
2982,901,1,11.0,1025.0,94.0,0.0,0,9,12,9,16
2983,0,1,18.0,1025.0,53.0,0.0,0,0,3,3,13
2984,1287,1,14.0,1013.0,86.0,1.0,0,6,4,22,11
2985,0,1,8.0,1024.0,93.0,1.0,0,2,12,1,10
2986,0,0,17.0,1020.0,90.0,1.0,0,5,9,11,0
2987,0,0,18.0,1021.0,63.0,3.0,0,5,9,22,2
2988,140,1,22.0,1018.0,56.0,2.0,0,6,7,1,12
2989,6607,1,23.0,1019.0,45.0,2.0,0,22,6,23,18
2990,369,1,13.0,1023.0,92.0,0.0,0,6,10,25,9
2991,0,0,5.0,1025.0,87.0,1.0,0,1,12,3,4
2992,0,1,19.0,1024.0,59.0,1.0,0,5,7,13,11
2993,6305,1,14.0,1020.0,72.0,0.0,0,24,11,11,9
2994,0,1,23.0,1013.0,43.0,3.0,0,5,4,3,17
2995,125,0,12.0,1020.0,70.0,1.0,0,5,11,15,21
2996,0,1,8.0,1010.0,92.0,0.0,0,0,1,22,8
2997,1155,1,14.0,1013.0,94.0,2.0,0,4,12,23,13
2998,8066,2,13.0,1026.0,62.0,2.0,0,23,11,5,17
2999,894,0,10.0,1017.0,8.0,2.0,0,3,1,19,18
3000,3448,1,14.0,1023.0,94.0,1.0,0,10,9,28,9
3001,0,0,10.0,1013.0,58.0,2.0,0,0,3,8,22
3002,0,0,17.0,1021.0,90.0,0.0,0,5,10,1,23
3003,0,0,23.0,1018.0,61.0,2.0,0,5,7,17,21
3004,0,1,14.0,1010.0,90.0,0.0,2,5,6,20,17
3005,0,1,26.0,1018.0,28.0,0.0,0,5,7,14,14
3006,0,0,7.0,1015.0,92.0,1.0,0,5,11,4,2
3007,0,2,16.0,1019.0,48.0,6.0,0,5,5,3,20
3008,213,1,14.0,1026.0,67.0,3.0,0,7,3,26,12
3009,0,1,21.0,1024.0,59.0,2.0,0,5,7,13,12
3010,2447,1,17.0,1013.0,75.0,0.0,0,12,12,21,14
3011,0,0,6.0,1021.0,75.0,0.0,0,0,3,10,4
3012,0,0,13.0,1027.0,79.0,1.0,0,5,9,29,0
3013,3481,1,19.0,1015.0,44.0,4.0,0,13,7,22,18
3014,315,1,21.0,1010.0,76.0,0.0,0,7,9,14,10
3015,336,0,14.0,1019.0,60.0,1.0,0,5,10,27,22
3016,0,1,22.0,1017.0,33.0,3.0,0,5,7,18,13
3017,1609,1,14.0,1020.0,82.0,2.0,0,11,5,5,9
3018,0,0,13.0,1020.0,94.0,0.0,0,5,12,7,5
3019,0,0,12.0,1010.0,92.0,0.0,0,0,2,3,3
3020,0,2,18.0,1020.0,64.0,0.0,0,5,6,22,20
3021,0,1,10.0,1024.0,76.0,2.0,0,5,3,28,8
3022,1137,1,16.0,1018.0,65.0,0.0,0,8,11,12,15
3023,0,0,7.0,1022.0,89.0,0.0,0,5,3,26,4
3024,0,1,19.0,1022.0,39.0,1.0,0,5,3,27,17
3025,0,0,13.0,1008.0,91.0,1.0,0,5,4,25,22
3026,0,0,10.0,1019.0,74.0,2.0,0,5,11,13,1
3027,165,1,18.0,1021.0,75.0,0.0,0,6,6,9,7
3028,5248,1,11.0,1027.0,94.0,0.0,0,15,12,11,12
3029,0,1,15.0,1023.0,35.0,0.0,0,0,3,21,13
3030,0,1,17.0,1022.0,73.0,2.0,0,5,6,28,10
3031,2255,1,10.0,1024.0,96.0,0.0,0,11,11,29,8
3032,180,1,15.0,1021.0,87.0,2.0,0,7,7,12,9
3033,177,1,18.0,1023.0,93.0,0.0,0,7,9,27,14
3034,0,0,11.0,1017.0,93.0,1.0,0,0,2,1,19
3035,0,0,15.0,1020.0,53.0,2.0,0,5,3,29,23
3036,0,0,10.0,1026.0,89.0,0.0,0,5,12,10,22
3037,4713,0,12.0,1023.0,82.0,0.0,0,8,12,12,18
3038,0,0,11.0,1013.0,74.0,1.0,0,0,3,16,1
3039,710,0,14.0,1022.0,66.0,2.0,0,5,11,19,22
3040,58,0,13.0,1013.0,94.0,0.0,0,5,11,1,0
3041,151,1,19.0,1015.0,64.0,0.0,0,7,4,14,13
3042,0,0,11.0,1010.0,91.0,0.0,0,0,1,21,7
3043,447,1,21.0,1014.0,55.0,2.0,0,6,4,14,16
3044,0,1,21.0,1023.0,34.0,1.0,0,0,3,17,15
3045,2656,0,9.0,1020.0,90.0,0.0,0,17,12,8,17
3046,0,0,7.0,1010.0,90.0,1.0,0,5,4,30,4
3047,0,0,10.0,1026.0,89.0,0.0,0,5,12,10,21
3048,506,1,16.0,1021.0,50.0,1.0,2,8,4,12,15
3049,0,0,17.0,1017.0,81.0,0.0,0,5,7,23,22
3050,0,0,5.0,1026.0,88.0,0.0,0,2,12,3,7
3051,164,1,15.0,1024.0,79.0,1.0,0,6,7,8,7
3052,0,1,10.0,1021.0,71.0,2.0,0,0,1,19,12
3053,0,1,18.0,1020.0,83.0,1.0,0,5,7,4,9
3054,0,1,11.0,1011.0,91.0,1.0,2,5,4,10,9
3055,602,0,15.0,1022.0,78.0,0.0,0,7,10,23,19
3056,600,1,13.0,1013.0,92.0,2.0,0,1,1,25,10
3057,0,0,20.0,1019.0,45.0,2.0,0,5,10,11,20
3058,13556,1,12.0,1008.0,92.0,1.0,2,20,12,24,11
3059,0,0,11.0,1019.0,81.0,1.0,0,8,11,11,6
3060,55,1,22.0,1020.0,47.0,0.0,0,6,10,11,12
3061,216,1,17.0,1009.0,87.0,1.0,0,6,9,14,8
3062,35,1,17.0,1021.0,42.0,1.0,0,0,3,22,13
3063,0,1,11.0,1026.0,65.0,2.0,0,0,3,15,8
3064,0,1,14.0,1007.0,93.0,0.0,0,5,10,30,9
3065,0,1,9.0,1027.0,88.0,1.0,0,5,12,5,9
3066,830,1,19.0,1017.0,58.0,1.0,0,10,11,9,15
3067,162,1,14.0,1007.0,89.0,0.0,0,6,4,28,12
3068,0,0,10.0,1021.0,74.0,1.0,0,5,3,22,23
3069,0,0,15.0,1013.0,94.0,1.0,2,5,10,31,22
3070,121,1,25.0,1019.0,34.0,1.0,0,6,7,14,12
3071,0,0,16.0,1016.0,89.0,0.0,0,5,7,24,0
3072,28,1,23.0,1011.0,51.0,3.0,0,5,9,12,18
3073,0,0,18.0,1010.0,81.0,1.0,0,5,9,13,6
3074,39,1,23.0,1011.0,69.0,1.0,0,6,6,16,13
3075,514,2,17.0,1023.0,67.0,1.0,0,2,3,3,18
3076,241,1,11.0,1020.0,91.0,1.0,0,6,5,7,7
3077,0,0,12.0,1017.0,92.0,1.0,0,5,6,22,5
3078,0,1,34.0,1017.0,26.0,2.0,0,5,7,17,14
3079,0,0,15.0,1022.0,93.0,0.0,0,5,9,28,3
3080,1913,1,23.0,1016.0,31.0,3.0,0,12,4,5,16
3081,1969,2,10.0,1017.0,66.0,1.0,0,10,10,28,8
3082,0,0,12.0,1022.0,94.0,0.0,0,5,12,10,5
3083,0,0,11.0,1009.0,85.0,2.0,0,0,12,24,5
3084,0,1,19.0,1019.0,69.0,2.0,0,5,6,22,11
3085,0,1,14.0,1024.0,79.0,4.0,0,5,12,4,14
3086,138,1,17.0,1020.0,42.0,5.0,0,5,4,18,11
3087,0,0,15.0,1022.0,93.0,1.0,0,3,10,21,2
3088,0,0,10.0,1019.0,91.0,0.0,0,5,6,3,3
3089,1112,1,11.0,1015.0,76.0,1.0,0,5,4,9,8
3090,0,0,15.0,1024.0,81.0,1.0,0,5,7,12,22
3091,0,0,16.0,1018.0,93.0,0.0,0,5,9,17,4
3092,1270,1,17.0,1019.0,55.0,6.0,0,9,5,2,16
3093,0,1,9.0,1026.0,92.0,1.0,0,0,3,12,9
3094,0,0,9.0,1015.0,91.0,0.0,0,0,1,23,5
3095,0,0,7.0,1012.0,73.0,1.0,0,5,11,22,23
3096,37,1,21.0,1015.0,42.0,4.0,0,6,7,20,15
3097,0,1,31.0,1017.0,41.0,0.0,0,5,7,17,18
3098,0,1,17.0,1012.0,74.0,2.0,0,5,4,1,11
3099,0,0,14.0,1018.0,82.0,2.0,0,5,4,19,21
3100,0,0,14.0,1021.0,76.0,1.0,0,5,11,8,23
3101,1213,1,7.0,1021.0,67.0,2.0,0,7,11,15,8
3102,208,1,14.0,1023.0,100.0,5.0,0,0,1,28,14
3103,458,1,32.0,1013.0,32.0,2.0,0,7,6,15,16
3104,38,1,33.0,1017.0,28.0,1.0,0,6,7,16,14
3105,0,0,13.0,1008.0,84.0,1.0,0,5,5,8,23
3106,0,0,3.0,1030.0,93.0,0.0,0,0,1,17,7
3107,263,1,16.0,1020.0,75.0,1.0,0,7,6,29,9
3108,0,0,8.0,1022.0,74.0,1.0,0,0,3,21,23
3109,0,1,32.0,1016.0,40.0,0.0,0,5,7,17,17
3110,0,0,6.0,1027.0,75.0,1.0,0,0,1,18,2
3111,0,0,7.0,1015.0,90.0,0.0,0,0,3,8,2
3112,0,0,12.0,1020.0,71.0,0.0,0,5,11,15,22
3113,324,0,9.0,1025.0,84.0,1.0,0,2,3,12,20
3114,0,0,12.0,1016.0,93.0,1.0,0,0,1,31,19
3115,0,2,10.0,1013.0,58.0,6.0,0,0,3,16,7
3116,0,0,3.0,1030.0,100.0,1.0,0,0,1,17,5
3117,0,0,19.0,1015.0,81.0,2.0,0,5,6,12,4
3118,1175,1,20.0,1022.0,56.0,0.0,0,8,6,4,19
3119,0,0,15.0,1015.0,66.0,0.0,0,5,4,16,0
3120,0,1,15.0,1007.0,93.0,1.0,0,5,10,30,10
3121,0,0,18.0,1022.0,52.0,2.0,0,5,3,28,20
3122,0,0,11.0,1023.0,92.0,1.0,0,0,1,28,23
3123,0,0,8.0,1017.0,92.0,3.0,0,0,1,22,22
3124,0,0,17.0,1018.0,92.0,1.0,0,5,9,16,3
3125,526,1,23.0,1019.0,45.0,2.0,0,7,6,23,15
3126,198,1,18.0,1020.0,35.0,1.0,0,2,3,22,14
3127,161,1,15.0,1021.0,63.0,6.0,0,5,5,11,15
3128,41,1,23.0,1020.0,61.0,3.0,0,6,6,7,13
3129,835,2,13.0,1028.0,52.0,0.0,0,5,11,6,17
3130,0,1,12.0,1020.0,82.0,0.0,0,5,4,13,11
3131,0,1,10.0,1016.0,92.0,5.0,2,0,1,30,8
3132,0,0,12.0,1022.0,84.0,1.0,0,5,10,24,4
3133,0,2,5.0,1028.0,91.0,0.0,0,0,3,14,7
3134,0,0,19.0,1019.0,89.0,1.0,0,5,6,14,0
3135,0,1,11.0,1016.0,90.0,1.0,0,0,1,30,10
3136,0,0,12.0,1022.0,94.0,0.0,0,5,12,4,7
3137,0,0,20.0,1018.0,70.0,0.0,2,5,6,13,1
3138,0,1,13.0,1013.0,62.0,1.0,0,5,11,23,14
3139,0,0,13.0,1017.0,91.0,0.0,0,5,4,2,22
3140,0,0,11.0,1020.0,78.0,2.0,0,5,11,9,1
3141,0,0,8.0,1026.0,90.0,2.0,0,5,12,5,1
3142,0,1,17.0,1014.0,93.0,0.0,0,5,9,15,8
3143,0,0,6.0,1012.0,81.0,1.0,0,5,11,23,3
3144,0,0,12.0,1024.0,92.0,0.0,0,0,1,28,4
3145,0,1,16.0,1017.0,69.0,2.0,0,5,4,2,15
3146,738,1,13.0,1016.0,62.0,4.0,0,8,5,1,11
3147,0,1,17.0,1023.0,93.0,0.0,0,5,10,5,11
3148,0,1,12.0,1016.0,88.0,0.0,0,0,1,24,12
3149,0,0,10.0,1025.0,57.0,2.0,0,5,12,16,4
3150,0,0,14.0,1008.0,93.0,1.0,0,5,10,29,3
3151,0,0,16.0,1015.0,91.0,0.0,0,5,7,20,4
3152,2765,1,14.0,1023.0,45.0,1.0,0,12,12,17,15
3153,0,0,17.0,1019.0,92.0,0.0,0,5,10,2,2
3154,0,1,27.0,1015.0,49.0,5.0,0,5,7,11,14
3155,1837,1,19.0,1020.0,60.0,0.0,0,6,6,22,19
3156,1263,1,13.0,1010.0,90.0,0.0,2,7,4,21,16
3157,0,0,13.0,1026.0,93.0,1.0,0,0,1,26,20
3158,114,1,11.0,1003.0,91.0,1.0,3,0,1,20,16
3159,0,0,15.0,1022.0,93.0,0.0,0,5,10,21,0
3160,0,0,16.0,1019.0,90.0,0.0,0,5,7,4,1
3161,0,0,11.0,1018.0,93.0,1.0,0,0,2,1,18
3162,4609,1,16.0,1018.0,61.0,1.0,0,14,11,20,16
3163,0,0,13.0,1020.0,56.0,0.0,0,5,4,13,1
3164,0,2,15.0,1018.0,93.0,0.0,0,5,9,17,7
3165,0,0,11.0,1016.0,93.0,1.0,0,5,4,5,5
3166,0,1,16.0,1017.0,93.0,1.0,0,5,10,2,8
3167,0,0,13.0,1018.0,73.0,0.0,0,5,4,19,22
3168,4771,1,21.0,1016.0,56.0,0.0,0,18,6,30,18
3169,36,1,13.0,1022.0,74.0,0.0,0,0,12,13,11
3170,0,1,12.0,1016.0,91.0,0.0,0,5,5,12,7
3171,0,1,12.0,1015.0,92.0,0.0,0,0,2,2,12
3172,7875,1,20.0,1021.0,78.0,0.0,0,22,10,1,18
3173,0,0,14.0,1012.0,93.0,2.0,2,5,10,31,19
3174,0,0,14.0,1021.0,73.0,1.0,0,5,11,8,21
3175,1413,1,24.0,1018.0,29.0,2.0,0,7,10,13,17
3176,0,0,8.0,1023.0,78.0,2.0,0,5,11,5,0
3177,0,0,21.0,1013.0,67.0,0.0,0,5,6,15,21
3178,0,1,26.0,1017.0,26.0,0.0,0,5,7,14,15
3179,377,1,19.0,1018.0,37.0,1.0,0,5,7,1,11
3180,0,1,18.0,1021.0,61.0,1.0,0,5,10,23,16
3181,1848,1,11.0,1012.0,89.0,0.0,0,9,4,21,9
3182,0,0,10.0,1019.0,76.0,2.0,0,5,11,13,4
3183,0,1,11.0,1024.0,67.0,3.0,0,5,3,27,8
3184,0,1,13.0,1016.0,92.0,0.0,0,5,6,19,6
3185,0,0,15.0,1020.0,39.0,2.0,0,5,10,14,7
3186,2841,1,11.0,1026.0,84.0,2.0,0,7,12,3,14
3187,442,1,22.0,1018.0,71.0,3.0,0,8,7,2,13
3188,0,0,7.0,1027.0,82.0,1.0,0,0,3,3,3
3189,0,0,11.0,1019.0,92.0,3.0,0,0,1,29,18
3190,0,0,9.0,1018.0,79.0,1.0,0,5,5,2,0
3191,0,0,13.0,1015.0,100.0,2.0,0,5,4,16,2
3192,0,1,8.0,1015.0,84.0,0.0,0,5,5,1,8
3193,0,0,17.0,1017.0,51.0,2.0,0,5,3,30,23
3194,154,0,10.0,1013.0,77.0,0.0,0,6,4,30,23
3195,6394,1,15.0,1006.0,79.0,2.0,0,22,4,28,18
3196,100,1,15.0,1015.0,81.0,0.0,0,6,4,20,12
3197,0,0,6.0,1022.0,87.0,3.0,0,5,3,23,6
3198,0,0,9.0,1025.0,94.0,1.0,0,5,12,12,1
3199,188,1,23.0,1025.0,57.0,1.0,0,5,9,30,13
3200,0,1,12.0,1026.0,6.0,0.0,0,0,1,18,16
3201,0,0,6.0,1024.0,89.0,0.0,0,5,3,25,3
3202,1839,0,9.0,1016.0,72.0,1.0,0,11,11,24,19
3203,0,1,13.0,1023.0,94.0,1.0,0,5,12,4,9
3204,0,0,12.0,1025.0,67.0,2.0,0,5,11,19,0
3205,225,0,19.0,1018.0,45.0,1.0,0,6,10,12,20
3206,0,0,15.0,1026.0,62.0,2.0,0,0,3,16,21
3207,0,0,15.0,1018.0,90.0,0.0,0,5,10,16,21
3208,0,0,15.0,1017.0,64.0,1.0,0,5,4,7,23
3209,1049,0,8.0,1017.0,92.0,3.0,0,3,1,22,19
3210,0,0,13.0,1015.0,59.0,1.0,0,5,4,5,1
3211,0,1,20.0,1006.0,65.0,0.0,0,5,4,25,18
3212,0,0,4.0,1030.0,93.0,2.0,0,0,1,17,3
3213,0,0,10.0,1003.0,90.0,2.0,2,0,1,20,7
3214,0,1,14.0,1024.0,36.0,0.0,0,0,3,21,12
3215,0,0,14.0,1018.0,90.0,1.0,0,5,7,2,3
3216,818,1,16.0,1018.0,75.0,2.0,0,6,11,11,16
3217,0,1,11.0,1012.0,90.0,3.0,0,0,2,3,9
3218,0,1,20.0,1019.0,30.0,1.0,0,5,10,13,11
3219,0,1,14.0,1016.0,92.0,1.0,0,5,6,27,7
3220,735,1,19.0,1011.0,52.0,7.0,0,6,4,23,15
3221,660,1,22.0,1016.0,71.0,2.0,0,8,9,15,15
3222,0,0,8.0,1021.0,71.0,5.0,0,0,3,22,5
3223,0,0,11.0,1025.0,91.0,1.0,0,0,3,11,1
3224,0,1,12.0,1009.0,92.0,1.0,2,5,4,25,9
3225,0,1,14.0,1011.0,88.0,2.0,0,5,4,1,8
3226,722,1,21.0,1011.0,42.0,2.0,0,7,9,24,16
3227,0,1,23.0,1019.0,31.0,0.0,0,5,7,9,11
3228,0,0,15.0,1022.0,81.0,0.0,2,5,6,7,23
3229,0,0,12.0,1014.0,93.0,1.0,0,5,11,2,5
3230,0,0,7.0,1015.0,91.0,1.0,0,5,11,4,0
3231,0,0,12.0,1023.0,92.0,1.0,0,5,5,12,22
3232,362,1,12.0,1023.0,67.0,3.0,0,5,11,29,16
3233,0,0,12.0,1010.0,82.0,0.0,2,5,5,9,23
3234,0,0,18.0,998.0,93.0,5.0,0,5,10,30,0
3235,509,1,17.0,1016.0,75.0,0.0,0,6,6,21,19
3236,0,1,24.0,1015.0,49.0,2.0,0,5,9,23,13
3237,0,1,19.0,1020.0,51.0,1.0,0,5,10,11,10
3238,0,1,20.0,1022.0,60.0,0.0,0,5,7,7,16
3239,32,1,16.0,1017.0,59.0,1.0,0,0,3,4,13
3240,2320,2,17.0,1015.0,58.0,0.0,0,10,3,5,18
3241,32,1,16.0,1022.0,60.0,1.0,0,5,10,4,12
3242,296,1,18.0,1021.0,55.0,4.0,0,7,3,30,12
3243,0,0,10.0,1016.0,92.0,3.0,2,0,1,31,6
3244,2363,1,19.0,1024.0,52.0,5.0,0,3,3,16,18
3245,0,0,5.0,1032.0,8.0,1.0,0,2,1,16,20
3246,0,0,12.0,1003.0,87.0,2.0,3,5,5,9,6
3247,0,0,15.0,1009.0,76.0,5.0,0,5,4,1,5
3248,426,1,24.0,1022.0,47.0,1.0,0,7,6,5,12
3249,1300,1,9.0,1019.0,91.0,0.0,0,11,12,8,12
3250,0,1,9.0,1030.0,71.0,0.0,0,5,11,6,9
3251,0,2,6.0,1015.0,84.0,1.0,0,0,3,8,7
3252,817,0,22.0,1016.0,74.0,0.0,0,5,9,11,20
3253,0,1,13.0,1020.0,58.0,5.0,0,0,3,6,10
3254,57,1,10.0,1018.0,75.0,2.0,0,0,1,19,13
3255,0,0,11.0,1023.0,94.0,2.0,0,5,12,4,4
3256,0,1,24.0,1011.0,73.0,3.0,0,5,9,13,16
3257,142,1,17.0,1023.0,80.0,1.0,0,6,10,25,12
3258,0,0,15.0,1018.0,93.0,0.0,0,5,7,22,6
3259,2546,1,14.0,1013.0,69.0,1.0,0,8,6,18,13
3260,0,0,13.0,1022.0,85.0,1.0,0,5,10,23,23
3261,0,0,15.0,1019.0,36.0,2.0,0,5,10,14,5
3262,2161,0,13.0,1021.0,79.0,1.0,0,9,12,30,18
3263,0,0,8.0,1019.0,90.0,1.0,2,2,12,1,23
3264,0,0,9.0,1028.0,89.0,0.0,0,2,12,6,0
3265,0,0,15.0,1020.0,49.0,0.0,0,5,4,18,22
3266,0,1,16.0,1021.0,34.0,0.0,0,0,3,18,13
3267,0,1,16.0,1016.0,59.0,1.0,0,0,3,4,14
3268,2095,1,14.0,1023.0,70.0,1.0,0,12,6,4,8
3269,0,1,16.0,1016.0,92.0,0.0,0,5,7,20,7
3270,0,0,10.0,1023.0,64.0,5.0,0,5,11,18,2
3271,0,0,15.0,1022.0,78.0,1.0,0,5,7,8,23
3272,0,0,19.0,1020.0,80.0,1.0,0,5,6,13,0
3273,2927,1,11.0,1015.0,54.0,2.0,0,11,11,26,16
3274,0,1,18.0,1018.0,92.0,1.0,0,5,10,17,12
3275,3483,0,9.0,1015.0,94.0,4.0,0,18,12,7,19
3276,0,0,12.0,1009.0,93.0,0.0,0,0,12,26,2
3277,1589,1,23.0,1018.0,41.0,3.0,0,7,10,10,16
3278,0,1,20.0,1020.0,54.0,2.0,0,5,6,29,13
3279,0,1,23.0,1011.0,70.0,0.0,0,5,6,16,15
3280,1122,1,7.0,1027.0,86.0,0.0,0,6,12,3,9
3281,0,0,19.0,1019.0,87.0,1.0,0,5,10,9,22
3282,2072,1,22.0,1020.0,50.0,2.0,0,7,10,15,14
3283,44,1,26.0,1021.0,36.0,0.0,0,6,10,7,13
3284,995,0,14.0,1015.0,78.0,1.0,0,8,11,21,17
3285,0,1,16.0,1015.0,86.0,2.0,0,5,6,11,6
3286,0,0,17.0,1019.0,90.0,1.0,0,5,9,25,21
3287,0,1,21.0,1015.0,46.0,4.0,0,5,7,20,16
3288,0,1,14.0,1023.0,77.0,2.0,0,5,10,21,9
3289,0,1,19.0,1019.0,36.0,1.0,0,0,3,22,15
3290,0,0,7.0,1013.0,83.0,2.0,0,5,3,26,6
3291,0,1,19.0,1016.0,53.0,0.0,0,5,4,11,17
3292,0,0,5.0,1010.0,88.0,0.0,0,2,11,25,7
3293,153,2,18.0,1019.0,70.0,3.0,0,5,9,18,19
3294,0,0,14.0,1020.0,66.0,1.0,0,5,10,15,7
3295,967,1,11.0,1021.0,63.0,3.0,0,8,12,2,14
3296,0,0,11.0,1016.0,70.0,1.0,0,5,4,9,2
3297,0,0,12.0,1021.0,90.0,0.0,0,5,6,8,5
3298,60,0,8.0,1013.0,81.0,1.0,0,5,11,22,2
3299,0,1,16.0,1016.0,91.0,0.0,0,5,7,24,8
3300,0,0,6.0,1021.0,87.0,0.0,0,0,3,22,2
3301,0,0,14.0,1019.0,88.0,4.0,0,5,5,5,21
3302,1163,1,19.0,1016.0,82.0,3.0,0,8,10,2,12
3303,89,1,24.0,1024.0,56.0,2.0,0,6,9,30,14
3304,0,1,18.0,1014.0,80.0,0.0,0,5,7,25,10
